name;lat;lon;sa;id;gtfsid;gtfsname;gtfslat;gtfslon
Ellans Kiosk;60205873;18740567;200163791;9987;7445783;Ellan Kiosk;60.205865436897;18.740533533878
Ellans Kiosk;60205873;18740567;200163791;9988;7445783;Ellan Kiosk;60.205865436897;18.740533533878
Ellans Kiosk;60205873;18740567;200163791;9989;7445783;Ellan Kiosk;60.205865436897;18.740533533878
Centrumslingan;59289801;17810552;200115368;9990;7465725;Centrumslingan;59.289799066117;17.810548611613
Centrumslingan;59289801;17810552;200115368;9991;7465725;Centrumslingan;59.289799066117;17.810548611613
Centrumslingan;59289801;17810552;200115368;9992;7465725;Centrumslingan;59.289799066117;17.810548611613
Krysshammarvägen (på Armégatan);59348923;17994309;200150125;9993;7466578;Krysshammarvägen;59.349123899149;17.995374144707
Centrumslingan;59289801;17810552;200115368;9994;7465725;Centrumslingan;59.289799066117;17.810548611613
Bagartorp norra;59377679;18000629;200150023;9995;7434768;Bagartorp norra;59.377680662212;18.00062878677
Centrumslingan;59289801;17810552;200115368;9996;7465725;Centrumslingan;59.289799066117;17.810548611613
Centrumslingan;59289801;17810552;200115368;9997;7465725;Centrumslingan;59.289799066117;17.810548611613
Centrumslingan;59289801;17810552;200115368;9998;7465725;Centrumslingan;59.289799066117;17.810548611613
Centrumslingan;59289801;17810552;200115368;9999;7465725;Centrumslingan;59.289799066117;17.810548611613
Täby centrum;59443993;18073810;200107001;2;7467559;Täby Marknadsvägen;59.444972481288;18.074285485333
Kungsträdgården;59330935;18074286;200103031;3;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Nacka strand;59316220;18160223;200140133;4;7424852;Nacka Strand;59.31640887241;18.160276204122
Arlanda C;59649387;17928517;200105001;5;7400556;Arlanda Centralstation;59.649570354841;17.929186399577
Uppsala C;59858476;17648674;200105007;6;7400005;Uppsala Centralstation;59.858533751701;17.646086359399
Flemingsberg;59219047;17947206;200105171;7;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Ösmo;58984545;17902619;200106221;8;7400790;Ösmo station;58.984694088916;17.902562235017
Torsvikstorg;59363773;18124455;200120021;20;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Stocksund;59385122;18043939;200107131;21;7421643;Stocksund station;59.385098467797;18.043933645515
Enhagsslingan;59439885;18037206;200160425;23;7467509;Enhagsslingan;59.440075896563;18.037955820861
Rosengården;59539215;18062744;200160165;24;7467476;Rosengården;59.5392170906;18.062723188764
Åkerstorp;59496265;18279834;200162407;26;7467737;Åkerstorp;59.496617309184;18.280108948694
Laggarsvik;59492211;18529194;200162645;27;7420575;Laggarsvik;59.492213019042;18.529181892928
Västerhamnsplan;59401689;18349042;200167039;28;7418045;Vaxholm Västerhamnsplan;59.401555344791;18.349451082057
Buskgärdet;59800685;18953890;200163865;29;7468109;Buskgärdet;59.800713119374;18.953925188642
Kungsträdgården;59330935;18074286;200103031;30;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Kungsträdgården;59330935;18074286;200103031;31;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Kungsträdgården;59330935;18074286;200103031;32;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Kungsträdgården;59330935;18074286;200103031;33;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Stora mossen;59334666;17965355;200101211;36;7421690;Stora Mossen T-bana;59.33453400299;17.966191366456
Kungsträdgården;59330935;18074286;200103031;37;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Kungsträdgården;59330935;18074286;200103031;38;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Kungsträdgården;59330935;18074286;200103031;39;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Orminge centrum;59326432;18258745;200140273;41;7400730;Orminge centrum;59.326289829882;18.258469920473
Gustavsbergs centrum;59326342;18391911;200140359;42;7400698;Gustavsberg centrum;59.326524281857;18.391271512818
Stavsnäs vinterhamn;59287176;18704053;200141411;44;7401312;Stavsnäs vinterhamn;59.28636929288;18.705112938642
Älta centrum;59256451;18175460;200140049;46;7424821;Älta centrum;59.256449345826;18.175533293217
Nacka strand;59316220;18160223;200140133;47;7424852;Nacka Strand;59.31640887241;18.160276204122
Nacka strand;59316220;18160223;200140133;48;7424852;Nacka Strand;59.31640887241;18.160276204122
Nacka strand;59316220;18160223;200140133;49;7424852;Nacka Strand;59.31640887241;18.160276204122
Solna Business Park;59359755;17978785;200104545;51;7459049;Solna Business Park;59.359478954795;17.979719116148
Löwenströmska sjukh.;59545382;17907438;200150901;53;7466751;Löwenströmska sjukh.;59.54534413067;17.907237562563
Infra city;59498728;17928176;200156730;54;7467366;Infra city;59.499402584505;17.927498727265
Flintlåsvägen;59448559;17967180;200155010;55;7467297;Flintlåsvägen;59.448590586808;17.967360637806
Bro centrum;59514297;17642570;200151351;56;7412876;Bro centrum;59.514382318482;17.642501329923
Tegelhagsvägen;59469450;17800250;200151618;57;7466992;Tegelhagsvägen;59.469456193675;17.800377585272
Viksjö centrum;59412755;17801724;200151742;58;7420638;Viksjö centrum;59.412777953421;17.801729492796
Arlanda C;59649387;17928517;200105001;59;7400556;Arlanda Centralstation;59.649570354841;17.929186399577
Uppsala C;59858476;17648674;200105007;60;7400005;Uppsala Centralstation;59.858533751701;17.646086359399
Färsna;59773519;18691639;200163070;61;7463017;Färsna;59.773524109716;18.691775219819
Solö brygga;59676364;18764712;200163519;62;7411454;Solö brygga vägskäl;59.676695671027;18.764637368177
Rösa trafikplats;59731872;18566976;200163054;63;7411134;Rösa trafikplats;59.732266289793;18.565016137832
Ledinge trafikplats;59703466;18491125;200162237;64;7467715;Ledinge trafikplats;59.703567424849;18.49030227942
Rimbo station;59743756;18369330;200160040;65;7400666;Rimbo busstation;59.743663112813;18.36864822768
Vingelebacke;59770067;18682622;200164005;66;7411042;Norrtälje Vingelebacken;59.770050153605;18.682677698106
Grind;59768027;18718283;200163807;67;7468084;Grind;59.768144002259;18.718645793552
Hallstaviks station;60051025;18594204;200160090;68;7400662;Hallstavik station;60.050890998042;18.594161807336
Älmsta busstation;59970284;18806907;200160060;69;7401396;Älmsta busstation;59.970248674735;18.8071210832
Flemingsberg;59219047;17947206;200105171;70;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;71;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;72;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;74;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;75;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;76;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;77;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Flemingsberg;59219047;17947206;200105171;78;7445549;Flemingsberg stn viadukten;59.219528484065;17.949546873948
Gubbängen;59263328;18082134;200101851;79;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
Tyresö centrum;59244288;18229386;200180015;80;7400778;Tyresö centrum;59.244144945297;18.229233197728
Trollbäckens centrum;59223451;18202095;200180092;81;7401351;Trollbäcken centrum;59.223886852705;18.201989490905
Brandbergens centrum;59172384;18169087;200180109;82;7401171;Brandbergen centrum;59.172787937755;18.169145820625
Ribbylund;59110556;18114252;200181065;83;7469607;Ribbylund;59.1109995024;18.113430373943
Dalarö torg;59133721;18408649;200180719;84;7469509;Dalarö torg;59.133342088698;18.408354677935
Fredsgatan;58903921;17949022;200175524;85;7469330;Fredsgatan;58.903817830719;17.948773753143
Ösmo;58984545;17902619;200106221;86;7400790;Ösmo station;58.984694088916;17.902562235017
Spångbro;59008528;17805392;200175474;87;7400761;Sorunda Spångbro;59.008327747157;17.805522018192
Ösmo;58984545;17902619;200106221;88;7400790;Ösmo station;58.984694088916;17.902562235017
Tykövägen;59341749;18178381;200123503;89;7466175;Tykövägen;59.341804560667;18.178120061424
Hötorget;59335610;18062960;200101111;101;7421667;Hötorget T-bana;59.335533127153;18.063538980594
Styrsvik;59280263;18731380;200100102;102;7425723;Styrsvik brygga;59.280165144332;18.731492720994
Nämdöböte;59208826;18739920;200100103;103;7412544;Nämdöböte brygga;59.208559383009;18.739829001919
Aspö;59215748;18753323;200100104;104;7420856;Aspö brygga;59.2157041835;18.753949852236
Idöborg;59204286;18757601;200100105;105;7421529;Idöborg brygga;59.204265525055;18.757691958907
Östanvik;59197356;18740054;200100106;106;7421549;Östanvik (Nämdö) brygga;59.197515019791;18.740054463773
Kalkberget;59191378;18719415;200100107;107;7421555;Kalkberget (Nämdö) brygga;59.191385327345;18.719465906105
Västanvik;59187459;18706983;200100108;108;7421566;Västanvik (Nämdö) brygga;59.187576349804;18.707045778214
Solvik;59184573;18700313;200100109;109;7421640;Solvik (Nämdö) brygga;59.184718745058;18.700659863043
Orrön;59180582;18700556;200100110;110;7421759;Orrön brygga;59.180418518613;18.700156054992
Sand;59182272;18693275;200100111;111;7421760;Sand (Nämdö) brygga;59.18228558181;18.692945731461
Bunkvik;59177418;18669894;200100112;112;7422457;Bunkvik (Nämdö) brygga;59.177397714271;18.669889423792
Ängsholmen;59172563;18655978;200100113;113;7422758;Ängsholmen (Nämdö) brygga;59.172629887274;18.655930608333
Uvö;59174838;18648904;200100114;114;7422832;Uvö brygga;59.174419576597;18.647628365683
Sunnansund;59170909;18639115;200100115;115;7422927;Sunnansund brygga;59.170993525264;18.639173486857
Mörtö;59162531;18629011;200100116;116;7423061;Mörtö brygga;59.162466150096;18.629022655138
Mörtö södra;59152598;18616228;200100117;117;7423096;Mörtö Södra brygga;59.152779036261;18.615983972447
Gatan;59294493;18756397;200100118;118;7423121;Gatan brygga;59.294312583019;18.75694016777
Långvik;59296417;18771876;200100119;119;7423240;Långvik (Runmarö) brygga;59.296183307108;18.771853355624
Västra Skarprunmarn;59305568;18813865;200100120;120;7423264;Skarprunmarn Västra brygga;59.30548255387;18.814417466873
Hasselkobben;59314584;18832931;200100121;121;7423593;Hasselkobben brygga;59.314590822362;18.833021820663
Hasselö;59316508;18845003;200100122;122;7424028;Hasselö brygga;59.316596896292;18.844850471332
Mjölkkilen;59302709;18843062;200100123;123;7424039;Mjölkkilen brygga;59.302497454101;18.843170400427
Idholmen;59299060;18856860;200100124;124;7424057;Idholmen brygga;59.298629507768;18.857613251075
Sandhamn;59288497;18915731;200100125;125;7420694;Sandhamn brygga;59.288423069072;18.915763273815
Harö;59339107;18900548;200100126;126;7424117;Harö brygga;59.338970935412;18.900252075271
Hagede;59346100;18899478;200100127;127;7424180;Hagede brygga;59.345999707769;18.898939736732
Koviksudde;59363306;18342210;200100128;128;7424222;Koviksudde brygga;59.363223666127;18.34309760261
Barnängen;59309937;18097829;200110881;129;7446212;Barnängen;59.3097675863;18.097097626476
Bjurön;59439058;18439779;200100130;130;7424384;Bjurön brygga;59.439055045936;18.439775239909
Losten;59453971;18445361;200100131;131;7424637;Losten brygga;59.453974641765;18.445892923579
Storkrån;59454933;18454944;200100132;132;7424640;Storkrån brygga;59.454767282137;18.455092682939
Lilla Saxaren;59452002;18472113;200100133;133;7424641;Lilla Saxaren brygga;59.451443745719;18.472330665902
Stora Saxaren;59450285;18482927;200100134;134;7426202;Stora Saxaren brygga;59.45027133922;18.483103742966
Bernhardsro;59427327;18419175;200100135;135;7426203;Bernhardsro brygga;59.427434403969;18.419183266185
Björknäs;59427147;18424416;200100136;136;7429220;Björknäs brygga;59.427471012329;18.424526888341
Skäggaudd;59423911;18424236;200100137;137;7429469;Skäggaudd brygga;59.423808013108;18.424913604908
Lilla Betsö;59428459;18433325;200100138;138;7430389;Lilla Betsö brygga;59.428689739822;18.433152574614
Stora Isskär;59427174;18440138;200100139;139;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Liljevalchs/Gröna Lund;59325011;18097299;200104313;140;7418282;Stockholm Liljevalc Gröna Lund;59.325248390724;18.097138191437
Halleberg;59426041;18460355;200100141;141;7430451;Halleberg brygga;59.425972910027;18.460015164481
Skärmaräng;59420414;18467681;200100142;142;7430452;Skärmaräng brygga;59.420410450198;18.467668574915
Vårholma;59424297;18471762;200100143;143;7430453;Vårholma brygga;59.424205062951;18.471844096089
Vårlunda;59423344;18483071;200100144;144;7430454;Vårlunda brygga;59.423436918108;18.483045845988
Sippsö;59421915;18493885;200100145;145;7430455;Sippsö brygga;59.421933015164;18.493730555724
Londonviadukten;59314593;18097173;200110591;146;7446141;Londonviadukten;59.314728871886;18.096851811893
Södra Grinda;59407254;18552899;200100147;147;7424301;Grinda Södra bryggan;59.407286852941;18.553135567003
Norra Grinda;59419147;18558868;200100148;148;7424315;Grinda Norra bryggan;59.419044382437;18.558635143504
Viggsö;59408737;18535406;200100149;149;7431101;Viggsö brygga;59.408662996633;18.535065827245
Norra Svartsö;59458879;18676645;200100150;150;7424872;Svartsö Norra brygga;59.458709934061;18.676935447508
Karklö;59416558;18629083;200100151;151;7432422;Karklö brygga;59.416519823356;18.629710767065
Trångholmen;59428891;18646764;200100152;152;7433547;Trångholmen brygga;59.428815713199;18.647094845804
Alsvik;59437772;18657030;200100153;153;7424884;Alsvik brygga;59.437774508134;18.657209669422
Hjälmö;59419731;18677705;200100154;154;7433803;Hjälmö brygga;59.419618362902;18.677870827569
Trädgårdarna;59431435;18675871;200100155;155;7433826;Trädgårdarna brygga;59.431508020234;18.675934455655
Skälvik;59443831;18680842;200100156;156;7433934;Skälvik (Svartsö) brygga;59.443830919124;18.680841328512
Karlshem;59434338;18689472;200100157;157;7433967;Karlshem brygga;59.434248109981;18.689355191442
Lådna;59433790;18701976;200100158;158;7433971;Lådna brygga;59.433838958661;18.702156220498
Träskökvarn;59441988;18699855;200100159;159;7433978;Träskökvarn brygga;59.442026376016;18.699911250402
Gistholmen;59451948;18745709;200100160;160;7433984;Gistholmen brygga;59.451686166581;18.74635718732
Söderboudd;59455445;18739857;200100161;161;7433989;Söderboudd brygga;59.455428443399;18.739713227864
Hägerö;59397680;18617244;200100162;162;7433996;Hägerö brygga;59.397782217731;18.617319296893
Gällnö;59390210;18639375;200100163;163;7424302;Gällnö brygga;59.39040864297;18.639300196075
Galtholmen;59384907;18690389;200100164;164;7434016;Galtholmen brygga;59.384811733494;18.68731971135
Gällnönäs;59396512;18705806;200100165;165;7434023;Gällnönäs brygga;59.396544459917;18.705858020555
Puttisholmen;59376547;18632454;200100166;166;7434024;Puttisholmen brygga;59.376707371737;18.632453816859
Ängsholmen;59379891;18650180;200100167;167;7434024;Puttisholmen brygga;59.376707371737;18.632453816859
Ekholmsvägen;59271508;17910233;200170393;168;7469060;Ekholmsvägen;59.272412203032;17.910871357232
Sollenkrokaö;59377832;18707307;200100169;169;7434051;Sollenkrokaö brygga;59.377894401638;18.707626883055
Arbodaö;59377437;18729411;200100170;170;7434052;Arbodaö brygga;59.377595522447;18.72985103481
Ytterö;59382578;18772182;200100171;171;7434054;Ytterö brygga;59.382810345812;18.771778952945
Träskö-Gåln;59384484;18773333;200100172;172;7434057;Träskö-Gåln brygga;59.384717544183;18.772438608281
Norra Stavsudda;59404162;18779967;200100173;173;7424913;Norra Stavsudda brygga;59.40426964638;18.78003284454
Södra Träskö;59382866;18790942;200100174;174;7434161;Södra Träskö brygga;59.382798665108;18.790792179925
Södra Stavsudda;59388242;18810287;200100175;175;7424874;Södra Stavsudda brygga;59.388257245223;18.81046587982
Korsö;59381482;18814215;200100176;176;7434238;Korsö (Möja) brygga;59.382017123645;18.813857131308
Granholmen;59372870;18877275;200100177;177;7434245;Granholmen brygga;59.372874809654;18.877344114369
Södermöja;59403721;18874533;200100178;178;7434248;Södermöja brygga;59.403722194171;18.874253453633
Vårberg;59275957;17890250;200102721;179;7421727;Vårberg T-bana;59.27593318054;17.89015772082
Sköndals centrum;59255902;18113524;200113615;180;7401188;Sköndal centrum;59.255882626245;18.113627361255
Norra Sköndal;59260954;18115691;200113602;181;7465556;Norra Sköndal;59.261096036367;18.116891339315
Skarpa by;59266689;18140024;200180333;182;7469412;Skarpa by;59.266975321542;18.139690115925
Skarpnäck;59266752;18133345;200101951;183;7421691;Skarpnäck T-bana;59.266819498894;18.133346989795
Dragedet;59443265;18886498;200100184;184;7434441;Dragedet brygga;59.443189207211;18.886189881698
Stora Kalholmen;59455247;18822441;200100185;185;7408759;Stora Kalholmen brygga;59.455697426645;18.822909039134
Tussmötevägen;59283194;18043876;200113451;186;7465513;Tussmötevägen;59.283218872696;18.04413867215
Gubbängen;59263328;18082134;200101851;187;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
Filipstadsbacken;59238472;18106495;200113702;190;7465585;Filipstadsbacken;59.238354544186;18.105449653348
Sköndalsbro;59250644;18105856;200113624;191;7465566;Sköndalsbro;59.251350616098;18.106868673869
Ekshäradsgatan;59234544;18094431;200170489;192;7469100;Ekshäradsgatan;59.234402612269;18.093775085239
Söderholm;59387064;18807420;200100193;193;7434444;Söderholm brygga;59.387061287686;18.807401809733
Larsboda trafikplats;59245331;18106782;200113604;194;7465557;Larsboda trafikplats;59.245335532361;18.106778814991
Örby skola;59275121;18026814;200113045;195;7451237;Örby skola;59.275357051489;18.027095010135
Bedaröbacken;59265970;18032819;200114007;196;7465656;Bedaröbacken;59.266137688569;18.032704037525
Havsörnstorget;59246617;18060901;200170599;197;7469152;Havsörnstorget;59.246651224827;18.060866728965
Lerbäcksgränd;59259822;18020720;200113335;198;7459039;Lerbäcksgränd;59.259578269561;18.020841786093
Hagsätramotet;59259696;18008359;200113495;199;7465531;Hagsätramotet;59.259804918673;18.008545424735
Torsvikstorg;59363773;18124455;200120021;200;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Lidingö centrum;59365094;18132456;200120041;201;7400714;Lidingö centrum;59.365071210017;18.132825636177
Gruvbryggan;58970486;18325229;200100202;202;7420695;Utö Gruvbryggan brygga;58.97048574249;18.325225655736
Näsudden;58961569;18293398;200100203;203;7434448;Näsudden (Utö) brygga;58.961911644258;18.293511524889
Spränga;58957712;18294351;200100204;204;7434449;Spränga (Utö) brygga;58.957564410849;18.294467437587
Sticklinge;59386156;18105758;200120702;205;7424783;Sticklinge;59.386160780912;18.105736491285
Svedjevägen;59370065;18172143;200120501;209;7466133;Svedjevägen;59.370072548852;18.172281587949
Jutholmen;59125298;18409179;200100210;210;7434455;Jutholmen brygga;59.125396533603;18.41000549931
Aspö;59116911;18411669;200100211;211;7434456;Aspö (Dalarö) brygga;59.117004889874;18.411953591123
Stora Segelholmen;59113792;18412649;200100212;212;7434457;Stora Segelholmen brygga;59.11366083046;18.413446097675
Dalarö skans;59113199;18391929;200100213;213;7434458;Dalarö Skans brygga;59.11267742761;18.391226740579
Fåglarö;59104048;18398608;200100214;214;7434459;Fåglarö brygga;59.104363828852;18.399627379002
Torsplan;59413420;18003694;200160213;215;7467486;Torsplan;59.41355150811;18.003460539001
Rinkeby norra;59411730;18032882;200160105;216;7467449;Rinkeby norra;59.411771089801;18.032745800287
Kronobergsgatan;59336536;18036172;200110074;217;7445981;Kronobergsgatan (på Kungsholms;59.33666997431;18.035579164159
Kulfångsgatan;59175341;18168412;200180419;218;7469440;Kulfångsgatan;59.175485594412;18.168457296775
Björkösund;59049061;18341257;200100219;219;7434464;Björkösund brygga;59.048643705144;18.341562091733
Kymmendö;59111275;18489462;200100225;225;7418277;Kymmendö brygga;59.111049719176;18.489529210449
Ornöboda;59111805;18483916;200100226;226;7434471;Ornöboda brygga;59.111796295348;18.483824366069
Söderviken;59102510;18484006;200100227;227;7434472;Söderviken (Ornö) brygga;59.102469787578;18.484004675385
Fiversätraö;59070877;18516268;200100228;228;7434473;Fiversätraö brygga;59.073904752626;18.515744079013
Mefjärd;59062077;18480023;200100229;229;7434474;Mefjärd brygga;59.062100312172;18.480406236532
Ornö kyrka;59052036;18433271;200100230;230;7434475;Ornö kyrka brygga;59.052580936566;18.433814492626
Fjärdlång;59035496;18510488;200100231;231;7420696;Fjärdlång brygga;59.035715457759;18.51141240463
Ellaparksvägen;59446959;18035201;200160123;232;7467458;Ellaparksvägen;59.44613760754;18.03477563843
Gribbylund södra;59449719;18089451;200161001;233;7445605;Gribbylund södra;59.449264253073;18.089263399677
Viggbygärdet;59447867;18098270;200161715;234;7467583;Viggbygärdet;59.447865743805;18.097845493912
Täby kyrka;59491339;18059508;200160141;235;7445632;Täby kyrka;59.490860831708;18.059123701922
Östra Byle;59501002;18091537;200161158;236;7467552;Östra Byle;59.500828928796;18.089107940761
Rögrund;59165813;18584253;200100237;237;7434478;Rögrund brygga;59.165812198412;18.584237287301
Bergtorpsskolan;59447157;18103133;200161717;238;7467584;Bergtorpsskolan;59.446772376685;18.103343973261
Vallentuna idrottsplats;59533301;18094063;200166499;239;7452929;Vallentuna idrottsplats;59.53333290993;18.093887625546
Rosengården;59539215;18062744;200160165;240;7467476;Rosengården;59.5392170906;18.062723188764
Lovisedal;59510315;18064965;200160151;241;7467471;Lovisedal;59.510569583667;18.064943309202
Hjälmstavägen;59531071;18083240;200166003;242;7468592;Hjälmstavägen;59.531039708815;18.082241253255
Gillingebanan;59510630;18175990;200162501;243;7467759;Gillingebanan;59.511021434013;18.17589364354
Brottby trafikplats;59560286;18232281;200162263;244;7410512;Brottby trafikplats;59.560270580247;18.232101938757
Össeby-Garns kyrka;59564268;18250691;200162523;245;7467766;Össeby-Garns kyrka;59.564423329725;18.251194867663
Söderhalls trafikplats;59635157;18331018;200162497;246;7410907;Söderhall trafikplats södra;59.635448294389;18.332122380138
Ledinge kvarn;59626806;18226123;200166615;247;7468668;Ledinge kvarn;59.626834847925;18.226070806412
Drakskeppsvägen;59438536;18113255;200161734;248;7445629;Viggbyholm gård;59.439271268407;18.105550366086
Larsbergs station;59350631;18144636;200121051;249;7424790;Lidingö Larsberg station;59.350482722776;18.146140974057
Fredens vägskäl;59560394;18045737;200166303;250;7468637;Fredens vägskäl;59.560395709667;18.045721700322
Uthamra;59509965;18054546;200166532;251;7430351;Uthamra;59.509967781686;18.054532449621
Ekebydal;59541265;18056919;200150701;252;7466720;Ekebydal;59.541486085463;18.056632622281
Korshamra;59577563;18012503;200166205;253;7468617;Korshamra;59.577545554248;18.012465910854
Markims Kyrkväg;59600378;18053072;200166219;254;7468626;Markims Kyrkväg;59.600372384705;18.053075540493
Gustav Vasaskolan;59587775;18106153;200166109;255;7468597;Gustav Vasaskolan;59.587777783783;18.10613853255
Stationsvägen;59624505;18168583;200166121;256;7468602;Stationsvägen;59.624499581271;18.168516683029
Fredriksberg;59661127;18153625;200166805;258;7468607;Fågelsunda;59.647431518443;18.185048634875
Almvägen;59454142;18042761;200161903;259;7467608;Almvägen;59.454338282677;18.042000244838
Åkerstorp;59496265;18279834;200162407;260;7467737;Åkerstorp;59.496617309184;18.280108948694
Ryds Långbro;59493254;18187874;200162401;261;7467734;Ryds Långbro;59.493366886962;18.187741228484
Skånsta;59492085;18327701;200162421;262;7467744;Skånsta;59.492074079755;18.327527169609
Norra Bergsättra;59475239;18330794;200162429;263;7467748;Norra Bergsättra;59.475358578532;18.330923081451
Valsjötorp;59467778;18361734;200162205;264;7467703;Valsjötorp;59.467842604749;18.361826641313
Ekebo;59497748;18338569;200162101;265;7467662;Ekebo;59.49832564404;18.339545084171
Lillsättra;59522648;18415238;200162115;266;7467667;Lillsättra;59.5229943295;18.416307001834
Mellangården;59526262;18436372;200162001;267;7467626;Mellangården;59.526253192296;18.436535180174
Nyboda;59518154;18486451;200162015;268;7467633;Nyboda;59.518310263185;18.486693994036
Ekholmen;59166990;18662316;200100269;269;7422758;Ängsholmen (Nämdö) brygga;59.172629887274;18.655930608333
Björnhuvuds vägskäl;59546281;18520205;200162131;270;7467673;Björnhuvuds vägskäl;59.545952945543;18.519846448971
Östanå färjeläge;59548402;18574599;200162603;271;7420572;Östanå färjeläge;59.548550581466;18.574613186822
Ljusterö färjeläge;59541445;18591508;200162605;272;7401232;Ljusterö färjeläge;59.541787359508;18.59112622738
Kårbodavägen;59479239;18572109;200162633;273;7467798;Kårbodavägen;59.479291169263;18.57225931725
Laggarsvik;59492211;18529194;200162645;274;7420575;Laggarsvik;59.492213019042;18.529181892928
Stensvik;59450195;18567093;200162667;275;7467809;Stensvik;59.450229150912;18.567079540666
Mellansjö vägskäl;59524293;18608758;200162609;276;7467788;Mellansjö vägskäl;59.524296231881;18.608563125104
Gärdsviks vägskäl;59526280;18636589;200162615;277;7467791;Gärdsviks vägskäl;59.52566236193;18.635212891225
Norets vägskäl;59519080;18643582;200162685;278;7467817;Norets vägskäl;59.519095545421;18.643146900513
Eknö;59305667;18850829;200100279;279;7434482;Eknö brygga;59.305669442264;18.850813693602
Västerhamnsplan;59401689;18349042;200167039;280;7418045;Vaxholm Västerhamnsplan;59.401555344791;18.349451082057
Ytterby;59429026;18335926;200167098;281;7401275;Ytterby;59.429030583838;18.335878177493
Ladvik;59427947;18228083;200167021;282;7468683;Ladvik;59.428039985863;18.228551386608
Kulla vägskäl;59449683;18216586;200167015;283;7434949;Kulla vägskäl;59.449814888231;18.216052633452
Ubby gård;59449575;18233081;200167403;284;7468707;Ubby gård;59.450104207722;18.231470232736
Rindö smedja;59403487;18365042;200167801;286;7415541;Grenadjärbryggan;59.403502188205;18.36470944583
Oskar Fredriksborg;59395900;18440048;200167823;287;7418088;Oskar Fredriksborg;59.395905094156;18.440035012354
Höganäs brygga;59387019;18342587;200167941;288;7418273;Höganäs (Tynningö) brygga;59.387151775859;18.342456432031
Ritarslingan södra;59468776;18126909;200161779;289;7467603;Ritarslingan södra;59.468778848663;18.126895387391
Kundvägen;59462573;18132087;200161529;290;7401168;Arninge Kundvägen;59.462935772019;18.13279323286
Ritarslingan;59469396;18130523;200161747;291;7467595;Ritarslingan;59.469642060515;18.130872120244
Buskgärdet;59800685;18953890;200163865;292;7468109;Buskgärdet;59.800713119374;18.953925188642
Vätö Brandstation;59810708;18954186;200163899;293;7468118;Vätö Brandstation;59.810723591438;18.954138645119
Dyviks vägskäl;59813009;18950914;200163859;294;7468106;Dyviks vägskäl (Vätö);59.812752731548;18.95079907343
Björhövda gård;59857658;18936837;200165245;295;7468524;Björhövda gård;59.857647938719;18.936841424638
Lunda brygga vägskäl;59779380;18811528;200163825;296;7468093;Lunda brygga vägskäl;59.779423956188;18.810446988907
Hallboda vägskäl;59866701;18918724;200165225;297;7468514;Hallboda vägskäl;59.866710207391;18.9187060386
Inåls vägskäl;59815598;18794907;200165207;298;7468506;Inåls vägskäl;59.815598678605;18.794889875725
Söderby nedre;59869785;18825695;200164459;299;7411580;Söderby nedre (Rörvik);59.869925004601;18.82581174725
Centrumslingan;59289801;17810552;200115368;300;7465725;Centrumslingan;59.289799066117;17.810548611613
Kungsträdgården;59330935;18074286;200103031;301;7421659;Kungsträdgården T-bana;59.330784032374;18.073293789425
Drottningholm;59323861;17889558;200115307;302;7401041;Drottningholm;59.323730245718;17.889622533003
Brygga industri;59285387;17828297;200115377;303;7465729;Brygga industri;59.283657288767;17.830859458441
Närlundavägen;59284677;17792259;200115329;304;7465709;Närlundavägen;59.284645308097;17.792363362043
Älvnäs;59289100;17764383;200115462;305;7465749;Älvnäs;59.289100730899;17.764383510214
Lundhagen;59272218;17799513;200115341;306;7465713;Lundhagen;59.272110213378;17.799422096254
Sanduddens vägskäl;59274888;17780860;200115520;308;7465759;Sanduddens vägskäl;59.274784776997;17.780648828934
Rådhuset;59329866;18045098;200103131;309;7446080;Kungsholmstorg;59.329282542721;18.043266579235
Nyckelby;59287679;17716372;200115535;310;7465762;Nyckelby;59.287728885217;17.716498333799
