0;0;0;0;0;0;0;0;0;0;0;0;0;
70691;Kästadalsvägen;70691;59,2273817566;17,9361283861;B2;BUSTERM;0,0004106356;7469179;Kästadalsvägen;59,2276641324;17,9364265227;7140;1
70690;Kästadalsvägen;70691;59,2279550904;17,9367598229;B2;BUSTERM;0,0004424314;7469179;Kästadalsvägen;59,2276641324;17,9364265227;7140;0
70230;Kästavägen;70230;59,2310039044;17,9370200678;B2;BUSTERM;0,000429833;7469002;Kästavägen;59,2307113074;17,9373349383;7141;1
70231;Kästavägen;70230;59,2304186087;17,9376669012;B2;BUSTERM;0,0004425742;7469002;Kästavägen;59,2307113074;17,9373349383;7141;0
70228;Eken;70228;59,2323352987;17,9319339599;B2;BUSTERM;0,0002319398;7469001;Eken;59,2322241265;17,9321375202;7142;1
70229;Eken;70228;59,2321218243;17,9323587363;B2;BUSTERM;0,0002437259;7469001;Eken;59,2322241265;17,9321375202;7142;0
70227;Vasavägen;70226;59,234136461;17,9233544162;B2;BUSTERM;0,0004552008;7469000;Vasavägen;59,2340930767;17,9238075448;7143;1
70226;Vasavägen;70226;59,2340585621;17,9242783284;B2;BUSTERM;0,0004720471;7469000;Vasavägen;59,2340930767;17,9238075448;7143;0
70224;Lillerudsvägen;70224;59,2358050452;17,9173769228;B2;BUSTERM;0,0002126751;7468999;Lillerudsvägen;59,2357031503;17,9175635993;7144;1
70225;Lillerudsvägen;70224;59,2356011567;17,9177673754;B2;BUSTERM;0,0002278758;7468999;Lillerudsvägen;59,2357031503;17,9175635993;7144;0
70188;Kittelvägen;70188;59,2253176854;17,9311119159;B2;BUSTERM;0,0012185269;7468986;Kittelvägen;59,225073593;17,9323057445;7145;1
70189;Kittelvägen;70188;59,2259804302;17,9301194953;B2;BUSTERM;0,0023668627;7468986;Kittelvägen;59,225073593;17,9323057445;7145;0
70935;Kavlevägen;70934;59,2281512226;17,931358239;B2;BUSTERM;8,99716099401913E-005;7469243;Kavlevägen;59,2281346187;17,9312698128;7146;1
70934;Kavlevägen;70934;59,22810923;17,9311804228;B2;BUSTERM;9,29255486384038E-005;7469243;Kavlevägen;59,2281346187;17,9312698128;7146;0
70937;Trågstigen;70936;59,2282769495;17,9253039767;B2;BUSTERM;0,00017698;7469244;Trågstigen;59,2282919457;17,9254803202;7147;1
70936;Trågstigen;70936;59,228306557;17,9256912636;B2;BUSTERM;0,0002114488;7469244;Trågstigen;59,2282919457;17,9254803202;7147;0
70267;Svedjevägen;70266;59,2490808854;18,0134458236;B2;BUSTERM;0,0005790904;7469014;Svedjevägen;59,2494210002;18,0129771365;7150;1
70266;Svedjevägen;70266;59,2497612995;18,0125080338;B2;BUSTERM;0,0005795351;7469014;Svedjevägen;59,2494210002;18,0129771365;7150;0
70269;Sofiebergsvägen;70268;59,2456644224;18,0189747231;B2;BUSTERM;0,0004561173;7469015;Sofiebergsvägen;59,2454598414;18,0193823867;7151;1
70268;Sofiebergsvägen;70268;59,2452464753;18,0197890575;B2;BUSTERM;0,0004592453;7469015;Sofiebergsvägen;59,2454598414;18,0193823867;7151;0
70271;Västergårdsvägen;70270;59,2429628902;18,0231116452;B2;BUSTERM;0,000744341;7469016;Västergårdsvägen;59,2434483481;18,0225473988;7152;1
70270;Västergårdsvägen;70270;59,2438897365;18,0219447999;B2;BUSTERM;0,0007469599;7469016;Västergårdsvägen;59,2434483481;18,0225473988;7152;0
70880;Västergårdsvägen;70270;59,2435432508;18,0233070902;B2;BUSTERM;0,0007655963;7469016;Västergårdsvägen;59,2434483481;18,0225473988;7152;0
70883;Ekspinnarvägen;70882;59,2443473251;18,0272332746;B2;BUSTERM;0,0006023598;7469237;Ekspinnarvägen;59,2444808841;18,0278206411;7153;1
70882;Ekspinnarvägen;70882;59,2446143275;18,0284251157;B2;BUSTERM;0,0006190289;7469237;Ekspinnarvägen;59,2444808841;18,0278206411;7153;0
70885;Myrängens vändplan;70885;59,2468851482;18,0316407957;B2;BUSTERM;2,23457147231232E-007;7469238;Myrängens vändplan;59,2468850552;18,0316409989;7154;1
70273;Myrängen;70272;59,2405650084;18,0268119645;B2;BUSTERM;0,000073491;7469017;Myrängen;59,2406271071;18,026851267;7155;1
70272;Myrängen;70272;59,240688794;18,0269251793;B2;BUSTERM;9,62720631410968E-005;7469017;Myrängen;59,2406271071;18,026851267;7155;0
70648;Högmoravägen;70647;59,2363055726;18,0353851962;B2;BUSTERM;7,86218693208178E-005;7469168;Högmoravägen;59,2362331205;18,0354157263;7156;1
70647;Högmoravägen;70647;59,2361695244;18,0354639411;B2;BUSTERM;7,98068903028317E-005;7469168;Högmoravägen;59,2362331205;18,0354157263;7156;0
70649;Hammardalsslingan;70649;59,2301292521;18,0504190496;B2;BUSTERM;0,000657137;7469169;Hammardalsslingan;59,2304088222;18,0498243484;7157;1
70650;Hammardalsslingan;70649;59,2306885759;18,0492292312;B2;BUSTERM;0,0006575915;7469169;Hammardalsslingan;59,2304088222;18,0498243484;7157;0
70090;Västerängsvägen;70090;59,2275831698;18,0631471169;B2;BUSTERM;0,0005651081;7468942;Västerängsvägen;59,2275389764;18,0625837394;7158;1
70091;Västerängsvägen;70090;59,227485997;18,0620193649;B2;BUSTERM;0,0005668557;7468942;Västerängsvägen;59,2275389764;18,0625837394;7158;0
70652;Svartviksvägen;70651;59,2285250918;18,0699200334;B2;BUSTERM;0,0007830698;7469170;Svartviksvägen;59,2286192282;18,0706974243;7159;1
70651;Svartviksvägen;70651;59,2287132414;18,0714919144;B2;BUSTERM;0,0008000331;7469170;Svartviksvägen;59,2286192282;18,0706974243;7159;0
70653;Åkantsvägen;70653;59,2285502283;18,076720011;B2;BUSTERM;6,26673284725674E-005;7469171;Åkantsvägen;59,2286045641;18,0766887889;7160;1
70654;Åkantsvägen;70653;59,2286674446;18,076692759;B2;BUSTERM;6,3005782147191E-005;7469171;Åkantsvägen;59,2286045641;18,0766887889;7160;0
70656;Henningsberg;70655;59,2283354563;18,0807882088;B2;BUSTERM;0,0001577376;7469172;Henningsberg;59,2283326082;18,0809459207;7161;1
70655;Henningsberg;70655;59,2283383035;18,0811388256;B2;BUSTERM;0,0001929889;7469172;Henningsberg;59,2283326082;18,0809459207;7161;0
70658;Rödmossevägen;70657;59,2279844636;18,0869848615;B2;BUSTERM;0,0003369452;7469173;Rödmossevägen;59,2281226653;18,0872921599;7162;1
70657;Rödmossevägen;70657;59,2282607456;18,0876165554;B2;BUSTERM;0,0003525601;7469173;Rödmossevägen;59,2281226653;18,0872921599;7162;0
80542;Ågesta friluftsgård;80542;59,223234915;18,1032581268;B2;BUSTERM;2,23475283595286E-007;7469455;Ågesta friluftsgård;59,2232348218;18,1032583299;7163;1
80543;Ågesta gård;80543;59,2212569942;18,0809126023;B2;BUSTERM;5,38831712061893E-005;7469456;Ågesta gård;59,2212649523;18,0809658946;7164;1
80544;Ågesta gård;80543;59,2212727907;18,081036278;B2;BUSTERM;7,08185850611913E-005;7469456;Ågesta gård;59,2212649523;18,0809658946;7164;0
70917;Hagvreten;70917;59,2125608068;18,0821377326;B2;BUSTERM;0,0005647425;7469241;Hagvreten;59,2129944061;18,0824995692;7165;1
70918;Hagvreten;70917;59,2134368539;18,0828790998;B2;BUSTERM;0,0005829267;7469241;Hagvreten;59,2129944061;18,0824995692;7165;0
80545;Ågesta värmeverk;80545;59,2069992592;18,0797362886;B2;BUSTERM;7,71548903269794E-005;7469457;Ågesta värmeverk;59,2070520662;18,0797925407;7166;1
80546;Ågesta värmeverk;80545;59,2071044477;18,0798833672;B2;BUSTERM;0,0001048488;7469457;Ågesta värmeverk;59,2070520662;18,0797925407;7166;0
80548;Ringsättravägen;80547;59,1992203893;18,0711136825;B2;BUSTERM;0,0008801851;7469458;Ringsättravägen;59,1988118199;18,0703340693;7167;1
80547;Ringsättravägen;80547;59,1984034321;18,0695540688;B2;BUSTERM;0,0008804439;7469458;Ringsättravägen;59,1988118199;18,0703340693;7167;0
80550;Pelikanvägen;80550;59,1944629156;18,0611890217;B2;BUSTERM;2,23277489232569E-007;7469459;Pelikanvägen;59,1944628225;18,0611892246;7168;1
70131;Gladövägen;70130;59,1991461548;18,0080165727;B2;BUSTERM;0,0009185062;7468958;Gladövägen;59,1983830937;18,0085278371;7170;1
70130;Gladövägen;70130;59,1976112467;18,0090380957;B2;BUSTERM;0,000925263;7468958;Gladövägen;59,1983830937;18,0085278371;7170;0
70111;Hökärrsvägen;70110;59,1956484415;18,0061635338;B2;BUSTERM;0,0001408115;7468950;Hökärrsvägen;59,1956549507;18,0063041947;7171;1
70110;Hökärrsvägen;70110;59,1956610539;18,0064794203;B2;BUSTERM;0,0001753318;7468950;Hökärrsvägen;59,1956549507;18,0063041947;7171;0
70132;Lidavägen;70132;59,1947442087;18,0012218468;B2;BUSTERM;0,0003029393;7468959;Lidavägen;59,1947839459;18,0015221685;7172;1
70133;Lidavägen;70132;59,1948235732;18,0018395701;B2;BUSTERM;0,0003198657;7468959;Lidavägen;59,1947839459;18,0015221685;7172;0
70135;Krönet;70134;59,1924019646;17,9931429437;B2;BUSTERM;5,74846201429069E-005;7468960;Krönet;59,1923483446;17,9931222224;7173;1
70134;Krönet;70134;59,1922856463;17,9931180056;B2;BUSTERM;6,28399193347183E-005;7468960;Krönet;59,1923483446;17,9931222224;7173;0
70137;Kvarnsjön;70136;59,1910475975;17,9903786018;B2;BUSTERM;0,0002618441;7468961;Kvarnsjön;59,1910698521;17,9901177051;7174;1
70136;Kvarnsjön;70136;59,1910922922;17,9898564025;B2;BUSTERM;0,0002622644;7468961;Kvarnsjön;59,1910698521;17,9901177051;7174;0
70139;Nyboviksvägen;70139;59,1915717808;17,9848289325;B2;BUSTERM;1,72816659992671E-005;7468962;Nyboviksvägen;59,1915719809;17,984811652;7175;1
70141;Torget;70140;59,1920874393;17,9819213958;B2;BUSTERM;7,73568130043508E-005;7468963;Torget;59,1920502944;17,981989251;7176;1
70140;Torget;70140;59,1920217204;17,9820922382;B2;BUSTERM;0,0001068776;7468963;Torget;59,1920502944;17,981989251;7176;0
70142;Gruvvägen;70142;59,1922281247;17,9783423747;B2;BUSTERM;0,000230353;7468964;Gruvvägen;59,1922511435;17,9785715747;7177;1
70143;Gruvvägen;70142;59,1922740557;17,9788178531;B2;BUSTERM;0,0002473419;7468964;Gruvvägen;59,1922511435;17,9785715747;7177;0
70144;Gladö kvarn;70144;59,1925829046;17,9743043337;B2;BUSTERM;2,23120697506766E-007;7468965;Gladö kvarn;59,1925828116;17,9743045365;7178;1
70146;Ebbadal;70145;59,1944298115;18,0155370946;B2;BUSTERM;0,0008044088;7468966;Ebbadal;59,1943442833;18,0163369435;7180;1
70145;Ebbadal;70145;59,1942583416;18,0171713513;B2;BUSTERM;0,000838822;7468966;Ebbadal;59,1943442833;18,0163369435;7180;0
70148;Smedstorpsvägen;70147;59,1836472604;18,0343338776;B2;BUSTERM;0,0005805724;7468967;Smedstorpsvägen;59,1836122068;18,0337543644;7181;1
70147;Smedstorpsvägen;70147;59,183568367;18,0331738629;B2;BUSTERM;0,0005821545;7468967;Smedstorpsvägen;59,1836122068;18,0337543644;7181;0
70149;Björksättra;70149;59,1844985395;18,0422811979;B2;BUSTERM;0,0002820939;7468968;Björksättra;59,184476349;18,0419999782;7182;1
70150;Björksättra;70149;59,1844543441;18,0417183531;B2;BUSTERM;0,0002824834;7468968;Björksättra;59,184476349;18,0419999782;7182;0
70152;Skrovensborg;70151;59,1836685215;18,047196471;B2;BUSTERM;0,0003979959;7468969;Skrovensborg;59,183367599;18,0474569443;7183;1
70151;Skrovensborg;70151;59,1830665608;18,0477344856;B2;BUSTERM;0,0004094548;7468969;Skrovensborg;59,183367599;18,0474569443;7183;0
70167;Ådravägen;70153;59,1760818107;18,0486766543;B2;BUSTERM;0,000663628;7468970;Ådravägen;59,1764766139;18,0492100703;7184;1
70154;Ådravägen;70153;59,177338252;18,0502810352;B2;BUSTERM;0,0013745494;7468970;Ådravägen;59,1764766139;18,0492100703;7184;0
70170;Lissma skola;70169;59,1734782408;18,0616084568;B2;BUSTERM;0,0007480659;7468978;Lissma skola;59,1732145538;18,062308508;7185;1
70169;Lissma skola;70169;59,172950746;18,0630256158;B2;BUSTERM;0,000764093;7468978;Lissma skola;59,1732145538;18,062308508;7185;0
70174;Lissma gård;70174;59,1762012242;18,0754161436;B2;BUSTERM;5,80029129945522E-005;7468981;Lissma gård;59,1761733062;18,0754669857;7187;1
70975;Lissma gård;70174;59,1761452694;18,0755348965;B2;BUSTERM;7,34706383833683E-005;7468981;Lissma gård;59,1761733062;18,0754669857;7187;0
70976;Lövberga;70976;59,1832672757;18,0939254086;B2;BUSTERM;0,0007217835;7438354;Lövberga;59,1835790078;18,0945764036;7188;1
70977;Lövberga;70976;59,1838813376;18,0952613608;B2;BUSTERM;0,0007487121;7438354;Lövberga;59,1835790078;18,0945764036;7188;0
70978;Gräsvreten;70978;59,189587283;18,1057415471;B2;BUSTERM;0,0011092309;7438355;Gräsvreten;59,1899277149;18,1067972456;7189;1
70979;Gräsvreten;70978;59,1902680149;18,1078700403;B2;BUSTERM;0,0011254744;7438355;Gräsvreten;59,1899277149;18,1067972456;7189;0
70155;Ekedal;70155;59,1733043843;18,0415325258;B2;BUSTERM;0,0006417142;7468971;Ekedal;59,1733921353;18,042168212;7190;1
70156;Ekedal;70155;59,1734794678;18,0428384426;B2;BUSTERM;0,0006758965;7468971;Ekedal;59,1733921353;18,042168212;7190;0
70157;Kisalavägen;70157;59,1703943606;18,0352905037;B2;BUSTERM;7,02599113742243E-005;7468972;Kisalavägen;59,1703840982;18,0353600101;7191;1
70158;Kisalavägen;70157;59,1703826923;18,0354471668;B2;BUSTERM;8,71680982359482E-005;7468972;Kisalavägen;59,1703840982;18,0353600101;7191;0
70160;Bruket;70159;59,1669846466;18,0256940943;B2;BUSTERM;5,48222687082369E-005;7468973;Bruket;59,1669657178;18,0257455451;7192;1
70159;Bruket;70159;59,1669380053;18,025796009;B2;BUSTERM;5,75724505155254E-005;7468973;Bruket;59,1669657178;18,0257455451;7192;0
70161;Himmelsvägen;70161;59,1649519774;18,019039123;B2;BUSTERM;0,0006690774;7468974;Himmelsvägen;59,1650843925;18,0196949666;7193;1
70162;Himmelsvägen;70161;59,1652256628;18,0203684592;B2;BUSTERM;0,0006881494;7468974;Himmelsvägen;59,1650843925;18,0196949666;7193;0
70164;Bockhornsstigen;70163;59,1632010451;18,0111090229;B2;BUSTERM;0,0001025335;7468975;Bockhornsstigen;59,163130377;18,0110347319;7194;1
70163;Bockhornsstigen;70163;59,1630598952;18,0109600358;B2;BUSTERM;0,0001026995;7468975;Bockhornsstigen;59,163130377;18,0110347319;7194;0
70165;Getstigen;70165;59,1605732358;18,0098557196;B2;BUSTERM;6,5063751011308E-005;7468976;Getstigen;59,1606081341;18,0099106323;7195;1
70166;Getstigen;70165;59,1606339522;18,0099820298;B2;BUSTERM;7,59222168140343E-005;7468976;Getstigen;59,1606081341;18,0099106323;7195;0
70168;Ådran;70168;59,1570878319;18,008337667;B2;BUSTERM;0,000017264;7468977;Ådran;59,1570880349;18,0083204042;7196;1
72208;Alfred Nobels allé;72208;59,2117909217;17,9164365739;B2;BUSTERM;9,87845701879941E-005;7469260;Alfred Nobels allé;59,2118895055;17,916442868;7200;1
72209;Alfred Nobels allé;72208;59,2119882752;17,9164487565;B2;BUSTERM;9,8945084465835E-005;7469260;Alfred Nobels allé;59,2118895055;17,916442868;7200;0
70260;Norrskensbacken;70259;59,2114922139;17,9143692549;B2;BUSTERM;0,0001002895;7469011;Norrskensbacken;59,2115355558;17,9144596953;7201;1
70259;Norrskensbacken;70259;59,2115698291;17,9145666714;B2;BUSTERM;0,0001123323;7469011;Norrskensbacken;59,2115355558;17,9144596953;7201;0
70176;Solskensvägen;70175;59,2103825226;17,9102557353;B2;BUSTERM;0,0002274271;7468982;Solskensvägen;59,2103697784;17,9104828051;7202;1
70175;Solskensvägen;70175;59,2103479658;17,9107264105;B2;BUSTERM;0,0002445801;7468982;Solskensvägen;59,2103697784;17,9104828051;7202;0
70236;Tullingeberg;70235;59,2121125002;17,9082257386;B2;BUSTERM;0,0001292163;7469003;Tullingeberg;59,2120123158;17,908307347;7203;1
70235;Tullingeberg;70235;59,2119120342;17,9084060439;B2;BUSTERM;0,0001407034;7469003;Tullingeberg;59,2120123158;17,908307347;7203;0
70211;Månstorpsvägen;70210;59,2108065413;17,9051334789;B2;BUSTERM;0,0004633234;7468994;Månstorpsvägen;59,2106789479;17,9046880706;7204;1
70210;Månstorpsvägen;70210;59,2105425681;17,9042417095;B2;BUSTERM;0,0004667308;7468994;Månstorpsvägen;59,2106789479;17,9046880706;7204;0
70209;Tullingebergsvägen;70208;59,2115644989;17,8959863442;B2;BUSTERM;0,0003388047;7468993;Tullingebergsvägen;59,2114783263;17,896314007;7205;1
70208;Tullingebergsvägen;70208;59,2118745376;17,8962504634;B2;BUSTERM;0,0004012745;7468993;Tullingebergsvägen;59,2114783263;17,896314007;7205;0
70811;Adler Salvius väg;70811;59,2149908087;17,8951099826;B2;BUSTERM;0,0002274623;7469219;Adler Salvius väg;59,2149780907;17,895337089;7206;1
70812;Adler Salvius väg;70811;59,2149563063;17,8955807376;B2;BUSTERM;0,0002446205;7469219;Adler Salvius väg;59,2149780907;17,895337089;7206;0
72399;Önnemovägen;70206;59,215460156;17,898869091;B2;BUSTERM;0,0003288844;7468992;Önnemovägen;59,2155357304;17,8991891745;7207;1
72398;Önnemovägen;70206;59,2161564045;17,9002427907;B2;BUSTERM;0,0012228423;7468992;Önnemovägen;59,2155357304;17,8991891745;7207;0
72330;Elgentorpsvägen;72330;59,2090559785;17,8973038897;B2;BUSTERM;0,000493871;7469267;Elgentorpsvägen;59,2085916584;17,8971356181;7208;1
72331;Elgentorpsvägen;72330;59,2081182718;17,8969838897;B2;BUSTERM;0,000497108;7469267;Elgentorpsvägen;59,2085916584;17,8971356181;7208;0
72210;Tullinge gymnasium;72210;59,2136706963;17,9184615271;B2;BUSTERM;0,000140875;7445539;Tullinge gymnasium;59,2136773001;17,9186022472;7209;1
72211;Tullinge gymnasium;72210;59,2136838054;17,9187600571;B2;BUSTERM;0,0001579439;7445539;Tullinge gymnasium;59,2136773001;17,9186022472;7209;0
70437;Tullinge kyrka;70437;59,2124674951;17,883905618;B2;BUSTERM;2,23053458655207E-007;7445540;Tullinge kyrka;59,2124674022;17,8839058208;7210;1
70442;Källvägen;70441;59,2153777128;17,8849757087;B2;BUSTERM;0,0001302231;7469078;Källvägen;59,2154934011;17,885035494;7211;1
70441;Källvägen;70441;59,2155997447;17,885129322;B2;BUSTERM;0,0001418191;7469078;Källvägen;59,2154934011;17,885035494;7211;0
70444;Trädgårdstorp;70443;59,2182309634;17,884553738;B2;BUSTERM;0,0003644996;7469079;Trädgårdstorp;59,2183601181;17,8848945885;7212;1
70443;Trädgårdstorp;70443;59,2184981486;17,8852530798;B2;BUSTERM;0,0003841464;7469079;Trädgårdstorp;59,2183601181;17,8848945885;7212;0
70445;Vintervägen;70445;59,2194586408;17,8908815143;B2;BUSTERM;0,0001804065;7469080;Vintervägen;59,2195367598;17,8910441302;7213;1
70446;Vintervägen;70445;59,2196147838;17,8912238398;B2;BUSTERM;0,0001959165;7469080;Vintervägen;59,2195367598;17,8910441302;7213;0
70449;Almvägen;70449;59,2196207094;17,8975649395;B2;BUSTERM;0,0001197344;7469082;Almvägen;59,2196851;17,897463993;7214;1
70450;Almvägen;70449;59,2197586471;17,8973631894;B2;BUSTERM;0,000124782;7469082;Almvägen;59,2196851;17,897463993;7214;0
70195;Sörgårdsvägen;70194;59,2173994333;17,9000036836;B2;BUSTERM;8,34916727804405E-005;7468989;Sörgårdsvägen;59,217479795;17,90002633;7215;1
70194;Sörgårdsvägen;70194;59,2175600607;17,9000660684;B2;BUSTERM;8,95640855180878E-005;7468989;Sörgårdsvägen;59,217479795;17,90002633;7215;0
70237;Vallmovägen;70237;59,2194071404;17,9080263103;B2;BUSTERM;0,0004214136;7469004;Vallmovägen;59,2194182;17,9084475788;7216;1
70238;Vallmovägen;70237;59,2194288782;17,9089034386;B2;BUSTERM;0,0004559849;7469004;Vallmovägen;59,2194182;17,9084475788;7216;0
70193;Bokvägen;70192;59,2231084184;17,9173456795;B2;BUSTERM;0,0001052024;7468988;Bokvägen;59,2230976502;17,9174503294;7217;1
70192;Bokvägen;70192;59,2230780972;17,9175540191;B2;BUSTERM;0,0001055172;7468988;Bokvägen;59,2230976502;17,9174503294;7217;0
70190;Resedavägen;70190;59,2248849428;17,9251636719;B2;BUSTERM;0,0001850298;7468987;Resedavägen;59,2249719888;17,9253269477;7218;1
70191;Resedavägen;70190;59,2250589353;17,9255073197;B2;BUSTERM;0,0002002342;7468987;Resedavägen;59,2249719888;17,9253269477;7218;0
72332;Tullinge centrum;72332;59,2063328206;17,9007967456;B2;BUSTERM;0,0002812679;7445534;Tullinge centrum;59,2063820902;17,9005198267;7219;1
72333;Tullinge centrum;72332;59,2064405157;17,9002430507;B2;BUSTERM;0,0002828754;7445534;Tullinge centrum;59,2063820902;17,9005198267;7219;0
70214;Flaggplan;70213;59,2094230121;17,917376083;B2;BUSTERM;0,0002313558;7468995;Flaggplan;59,2092822298;17,9171924915;7220;1
70213;Flaggplan;70213;59,2091416332;17,9170084958;B2;BUSTERM;0,0002315639;7468995;Flaggplan;59,2092822298;17,9171924915;7220;0
72401;Mekanikervägen;72401;59,2062469596;17,9238334528;B2;BUSTERM;0,0004001131;7469274;Mekanikervägen;59,2066001383;17,9236454227;7221;1
72402;Mekanikervägen;72401;59,2069535026;17,9234569831;B2;BUSTERM;0,0004004695;7469274;Mekanikervägen;59,2066001383;17,9236454227;7221;0
72404;Plåtslagarvägen;72403;59,2016432917;17,9192417146;B2;BUSTERM;0,0003805946;7469275;Plåtslagarvägen;59,2013518745;17,9194865171;7222;1
72403;Plåtslagarvägen;72403;59,2010513877;17,9197478444;B2;BUSTERM;0,0003982264;7469275;Plåtslagarvägen;59,2013518745;17,9194865171;7222;0
72408;Formarvägen;72407;59,2006370271;17,9159583937;B2;BUSTERM;0,0003315202;7469277;Formarvägen;59,200355722;17,9161338163;7223;1
72407;Formarvägen;72407;59,2000656319;17,9163082771;B2;BUSTERM;0,0003385097;7469277;Formarvägen;59,200355722;17,9161338163;7223;0
72406;Smedvägen;72405;59,2006182092;17,9115806782;B2;BUSTERM;0,0006765758;7469276;Smedvägen;59,2004581527;17,9109233072;7224;1
72405;Smedvägen;72405;59,200289308;17,9102649849;B2;BUSTERM;0,0006796299;7469276;Smedvägen;59,2004581527;17,9109233072;7224;0
70773;Ottevägen;70773;59,208577949;17,9179892932;B2;BUSTERM;0,0001933233;7469202;Ottevägen;59,2085478185;17,918180254;7225;1
70774;Ottevägen;70773;59,2085175894;17,9183883016;B2;BUSTERM;0,0002102322;7469202;Ottevägen;59,2085478185;17,918180254;7225;0
70775;Aftonvägen;70775;59,2071027636;17,910946892;B2;BUSTERM;0,0005430004;7469203;Aftonvägen;59,2072107923;17,9114790379;7226;1
70776;Aftonvägen;70775;59,2073187213;17,9120282737;B2;BUSTERM;0,0005597398;7469203;Aftonvägen;59,2072107923;17,9114790379;7226;0
70245;Falks backe;70245;59,2027737774;17,8942936555;B2;BUSTERM;0,0010502265;7469005;Falks backe;59,203044731;17,8953083277;7227;1
70246;Falks backe;70245;59,203324552;17,896340649;B2;BUSTERM;0,0010695733;7469005;Falks backe;59,203044731;17,8953083277;7227;0
70248;Tunnelbacken;70247;59,2015042088;17,8900320733;B2;BUSTERM;0,0006544118;7469006;Tunnelbacken;59,2013617041;17,8893933659;7228;1
70247;Tunnelbacken;70247;59,2012193821;17,8887542582;B2;BUSTERM;0,0006547627;7469006;Tunnelbacken;59,2013617041;17,8893933659;7228;0
70249;Bernströmsvägen;70249;59,1997146001;17,8823431086;B2;BUSTERM;0,0009961918;7469007;Bernströmsvägen;59,1996537277;17,8833374389;7229;1
70250;Bernströmsvägen;70249;59,1996017248;17,8843493936;B2;BUSTERM;0,00101329;7469007;Bernströmsvägen;59,1996537277;17,8833374389;7229;0
70415;Alice Tegnérs väg;70414;59,1988561165;17,9022644342;B2;BUSTERM;0,0003022472;7469067;Alice Tegnérs väg;59,1986348575;17,9020585268;7231;1
70414;Alice Tegnérs väg;70414;59,1984048133;17,901851667;B2;BUSTERM;0,0003093724;7469067;Alice Tegnérs väg;59,1986348575;17,9020585268;7231;0
70416;Ekorrvägen;70416;59,1961411886;17,9007852823;B2;BUSTERM;0,0004000004;7469068;Ekorrvägen;59,1965066411;17,900947901;7232;1
70417;Ekorrvägen;70416;59,1968717154;17,9011450917;B2;BUSTERM;0,0004149259;7469068;Ekorrvägen;59,1965066411;17,900947901;7232;0
70421;Brantbrinks IP;70420;59,1933838117;17,9036093761;B2;BUSTERM;0,0004756471;7469070;Brantbrinks IP;59,193295363;17,9040767271;7233;1
70420;Brantbrinks IP;70420;59,1932068162;17,9045611553;B2;BUSTERM;0,0004924543;7469070;Brantbrinks IP;59,193295363;17,9040767271;7233;0
70425;Riksten;70424;59,1890589364;17,9156119592;B2;BUSTERM;0,0001008379;7469071;Riksten;59,1890036007;17,9156962577;7234;1
70424;Riksten;70424;59,1889571376;17,9157981863;B2;BUSTERM;0,000112019;7469071;Riksten;59,1890036007;17,9156962577;7234;0
70430;Flygklubben;70430;59,1728238469;17,9271884153;B2;BUSTERM;0,00016749;7469074;Flygklubben;59,1729476307;17,9273012447;7235;1
70431;Flygklubben;70430;59,1730802857;17,9274317;B2;BUSTERM;0,0001860535;7469074;Flygklubben;59,1729476307;17,9273012447;7235;0
70432;Björkhult;70432;59,1710831671;17,9243519671;B2;BUSTERM;7,58995129900191E-005;7469075;Björkhult;59,1710573018;17,9242806108;7236;1
70433;Björkhult;70432;59,1710316224;17,9242088494;B2;BUSTERM;7,62176614128739E-005;7469075;Björkhult;59,1710573018;17,9242806108;7236;0
70435;Lida;70435;59,1628364274;17,8828528029;B2;BUSTERM;5,11562810160779E-005;7469076;Lida;59,1628010095;17,8828158903;7237;1
70436;Lida;70435;59,1627568066;17,8827780289;B2;BUSTERM;5,82012052032944E-005;7469076;Lida;59,1628010095;17,8828158903;7237;0
72409;Flottiljvägen;72409;59,2031650761;17,9001125089;B2;BUSTERM;0,0002096588;7469278;Flottiljvägen;59,2031863051;17,8999039277;7238;1
72410;Flottiljvägen;72409;59,203198749;17,8996943915;B2;BUSTERM;0,0002099054;7469278;Flottiljvägen;59,2031863051;17,8999039277;7238;0
72411;Krokvägen;72411;59,199852561;17,9061767716;B2;BUSTERM;0,0005442967;7469279;Krokvägen;59,1998706205;17,9067207686;7239;1
72412;Krokvägen;72411;59,199888581;17,9072818491;B2;BUSTERM;0,0005613679;7469279;Krokvägen;59,1998706205;17,9067207686;7239;0
70465;Älvestavägen;70464;59,226934391;17,8395326378;A2;BUSTERM;0,0010591493;7469089;Älvestavägen;59,2277864853;17,8401617104;7240;1
70464;Älvestavägen;70464;59,2286471853;17,8408259513;A2;BUSTERM;0,0010872076;7469089;Älvestavägen;59,2277864853;17,8401617104;7240;0
70447;Kungsholms;70447;59,2293102396;17,8345930932;A2;BUSTERM;0,0008197103;7469081;Kungsholms;59,228903953;17,8353050315;7241;1
70448;Kungsholms;70447;59,228497575;17,8360340511;A2;BUSTERM;0,0008346333;7469081;Kungsholms;59,228903953;17,8353050315;7241;0
70016;Gesällvägen;70016;59,2325170702;17,8333642234;A2;BUSTERM;0,0004463951;7468917;Gesällvägen;59,2322687561;17,8337351799;7242;1
70017;Gesällvägen;70016;59,2320203536;17,834123231;A2;BUSTERM;0,0004607467;7468917;Gesällvägen;59,2322687561;17,8337351799;7242;0
