2241;Bergshamra;2241;59.3807370944218;18.037486087639;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421644;Bergshamra T-bana;59.381507892964;18.036516145507
2242;Bergshamra;2241;59.3807188543491;18.0375024887005;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421644;Bergshamra T-bana;59.381507892964;18.036516145507
2251;Danderyds sjukhus;2251;59.3905058083582;18.0417548416228;A1;METROSTN;2008-07-14 11:31:30.320;2008-08-18 00:00:00.000;;7410232;Danderyd sjukhus T-bana;59.391904143053;18.04137181006
2252;Danderyds sjukhus;2251;59.3907288435254;18.0418399519207;A1;METROSTN;2008-07-14 11:31:30.320;2008-08-18 00:00:00.000;;7410232;Danderyd sjukhus T-bana;59.391904143053;18.04137181006
2302;Mörby centrum;2301;59.3982038728823;18.0368913403652;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7445596;Mörby centrum E18;59.398126910364;18.037185839176
2511;Mariatorget;2511;59.317014373977;18.0621173620196;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421656;Mariatorget T-bana;59.316957734291;18.063308364667
2512;Mariatorget;2511;59.317014373977;18.0621173620196;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421656;Mariatorget T-bana;59.316957734291;18.063308364667
2521;Zinkensdamm;2521;59.3177049161631;18.049690409772;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421657;Zinkensdamm T-bana;59.31777769239;18.050152163533
2522;Zinkensdamm;2521;59.3177046139674;18.0497079570259;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421657;Zinkensdamm T-bana;59.31777769239;18.050152163533
2531;Hornstull;2531;59.315963298087;18.0355402102769;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421658;Hornstull T-bana;59.315836534666;18.03402143204
2532;Hornstull;2531;59.3159298212199;18.0353974885617;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421658;Hornstull T-bana;59.315836534666;18.03402143204
2601;Liljeholmen;2601;59.3107413851377;18.0231848932754;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7404046;Liljeholmen T-bana;59.310706308603;18.023130128739
2602;Liljeholmen;2601;59.3107069987393;18.0230948373052;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7404046;Liljeholmen T-bana;59.310706308603;18.023130128739
2603;Liljeholmen;2601;59.3107069987393;18.0230948373052;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7404046;Liljeholmen T-bana;59.310706308603;18.023130128739
2604;Liljeholmen;2601;59.310646897032;18.022932853809;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7404046;Liljeholmen T-bana;59.310706308603;18.023130128739
2611;Aspudden;2611;59.3063615666119;18.0018439973042;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421720;Aspudden T-bana;59.306449004454;18.001445939037
2612;Aspudden;2611;59.3063624537566;18.0017913713637;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421720;Aspudden T-bana;59.306449004454;18.001445939037
2621;Örnsberg;2621;59.3054346745305;17.9891406576956;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421721;Örnsberg T-bana;59.305532370252;17.989199810711
2622;Örnsberg;2621;59.3054259984749;17.9891225410984;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421721;Örnsberg T-bana;59.305532370252;17.989199810711
2631;Axelsberg;2631;59.3043773365952;17.9755693156624;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421722;Axelsberg T-bana;59.304415461608;17.975431474213
2632;Axelsberg;2631;59.3043790896045;17.9754640680675;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421722;Axelsberg T-bana;59.304415461608;17.975431474213
